batteryMilliAmps,batteryMilliWatts,isBatteryInFloat,batteryVoltage,samplePeriodMilliSec,timestamp,SOC_pct
380,5236,3,13780,1000,2021-05-28 22:16:11+00:00,100.0
380,5240,3,13790,1000,2021-05-28 22:16:12+00:00,100.0
390,5374,3,13780,1000,2021-05-28 22:16:13+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:16:15+00:00,100.0
390,5370,3,13770,1000,2021-05-28 22:16:16+00:00,100.0
680,9384,3,13800,1000,2021-05-28 22:16:17+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:16:18+00:00,100.0
100,1375,3,13750,1000,2021-05-28 22:16:19+00:00,100.0
110,1512,3,13750,1000,2021-05-28 22:16:25+00:00,100.0
100,1375,3,13750,1000,2021-05-28 22:16:26+00:00,100.0
370,5094,3,13770,1000,2021-05-28 22:16:27+00:00,100.0
390,5374,3,13780,1000,2021-05-28 22:16:28+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:16:29+00:00,100.0
390,5374,3,13780,1000,2021-05-28 22:16:30+00:00,100.0
680,9390,3,13810,1000,2021-05-28 22:16:31+00:00,100.0
110,1512,3,13750,1000,2021-05-28 22:16:32+00:00,100.0
680,9384,3,13800,1000,2021-05-28 22:16:33+00:00,100.0
100,1375,3,13750,1000,2021-05-28 22:16:34+00:00,100.0
670,9252,3,13810,1000,2021-05-28 22:16:35+00:00,100.0
100,1376,3,13760,1000,2021-05-28 22:16:36+00:00,100.0
680,9370,3,13780,1000,2021-05-28 22:16:37+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:16:38+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:16:39+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:16:40+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:16:41+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:16:42+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:16:43+00:00,100.0
390,5370,3,13770,1000,2021-05-28 22:16:44+00:00,100.0
80,1100,3,13750,1000,2021-05-28 22:16:45+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:16:46+00:00,100.0
670,9246,3,13800,1000,2021-05-28 22:16:47+00:00,100.0
650,8970,3,13800,1000,2021-05-28 22:16:48+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:16:49+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:16:50+00:00,100.0
660,9108,3,13800,1000,2021-05-28 22:16:51+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:16:52+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:16:53+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:16:54+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:16:55+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:16:56+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:16:57+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:16:58+00:00,100.0
660,9108,3,13800,1000,2021-05-28 22:17:00+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:17:01+00:00,100.0
670,9246,3,13800,1000,2021-05-28 22:17:02+00:00,100.0
100,1376,3,13760,1000,2021-05-28 22:17:03+00:00,100.0
670,9246,3,13800,1000,2021-05-28 22:17:04+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:17:05+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:17:06+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:17:07+00:00,100.0
380,5232,3,13770,1000,2021-05-28 22:17:08+00:00,100.0
380,5240,3,13790,1000,2021-05-28 22:17:09+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:17:10+00:00,100.0
370,5102,3,13790,1000,2021-05-28 22:17:11+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:17:12+00:00,100.0
670,9252,3,13810,1000,2021-05-28 22:17:13+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:17:14+00:00,100.0
680,9390,3,13810,1000,2021-05-28 22:17:15+00:00,100.0
100,1376,3,13760,1000,2021-05-28 22:17:16+00:00,100.0
670,9252,3,13810,1000,2021-05-28 22:17:17+00:00,100.0
110,1512,3,13750,1000,2021-05-28 22:17:18+00:00,100.0
670,9252,3,13810,1000,2021-05-28 22:17:19+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:17:20+00:00,100.0
380,5232,3,13770,1000,2021-05-28 22:17:21+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:17:22+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:17:23+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:17:24+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:17:25+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:17:26+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:17:27+00:00,100.0
670,9246,3,13800,1000,2021-05-28 22:17:28+00:00,100.0
100,1375,3,13750,1000,2021-05-28 22:17:29+00:00,100.0
670,9252,3,13810,1000,2021-05-28 22:17:35+00:00,100.0
660,9108,3,13800,1000,2021-05-28 22:17:36+00:00,100.0
370,5102,3,13790,1000,2021-05-28 22:17:37+00:00,100.0
380,5232,3,13770,1000,2021-05-28 22:17:38+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:17:39+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:17:40+00:00,100.0
370,5091,3,13760,1000,2021-05-28 22:17:41+00:00,100.0
660,9108,3,13800,1000,2021-05-28 22:17:42+00:00,100.0
100,1376,3,13760,1000,2021-05-28 22:17:43+00:00,100.0
670,9246,3,13800,1000,2021-05-28 22:17:44+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:17:45+00:00,100.0
670,9246,3,13800,1000,2021-05-28 22:17:47+00:00,100.0
100,1375,3,13750,1000,2021-05-28 22:17:48+00:00,100.0
380,5232,3,13770,1000,2021-05-28 22:17:49+00:00,100.0
380,5240,3,13790,1000,2021-05-28 22:17:50+00:00,100.0
380,5232,3,13770,1000,2021-05-28 22:17:51+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:17:52+00:00,100.0
370,5094,3,13770,1000,2021-05-28 22:17:53+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:17:54+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:17:55+00:00,100.0
670,9252,3,13810,1000,2021-05-28 22:17:56+00:00,100.0
100,1375,3,13750,1000,2021-05-28 22:17:57+00:00,100.0
660,9114,3,13810,1000,2021-05-28 22:17:58+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:17:59+00:00,100.0
660,9114,3,13810,1000,2021-05-28 22:18:00+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:18:01+00:00,100.0
670,9252,3,13810,1000,2021-05-28 22:18:02+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:18:03+00:00,100.0
380,5232,3,13770,1000,2021-05-28 22:18:04+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:18:05+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:18:06+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:18:07+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:18:08+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:18:09+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:18:10+00:00,100.0
660,9108,3,13800,1000,2021-05-28 22:18:11+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:18:12+00:00,100.0
660,9114,3,13810,1000,2021-05-28 22:18:13+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:18:14+00:00,100.0
660,9114,3,13810,1000,2021-05-28 22:18:15+00:00,100.0
100,1376,3,13760,1000,2021-05-28 22:18:16+00:00,100.0
380,5240,3,13790,1000,2021-05-28 22:18:18+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:18:19+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:18:20+00:00,100.0
380,5232,3,13770,1000,2021-05-28 22:18:21+00:00,100.0
370,5102,3,13790,1000,2021-05-28 22:18:22+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:18:23+00:00,100.0
660,9108,3,13800,1000,2021-05-28 22:18:24+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:18:25+00:00,100.0
670,9246,3,13800,1000,2021-05-28 22:18:26+00:00,100.0
100,1375,3,13750,1000,2021-05-28 22:18:28+00:00,100.0
660,9114,3,13810,1000,2021-05-28 22:18:29+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:18:30+00:00,100.0
70,963,3,13760,1000,2021-05-28 22:18:31+00:00,100.0
370,5094,3,13770,1000,2021-05-28 22:18:32+00:00,100.0
370,5102,3,13790,1000,2021-05-28 22:18:33+00:00,100.0
370,5094,3,13770,1000,2021-05-28 22:18:34+00:00,100.0
370,5102,3,13790,1000,2021-05-28 22:18:35+00:00,100.0
380,5232,3,13770,1000,2021-05-28 22:18:36+00:00,100.0
370,5102,3,13790,1000,2021-05-28 22:18:37+00:00,100.0
380,5240,3,13790,1000,2021-05-28 22:18:38+00:00,100.0
670,9252,3,13810,1000,2021-05-28 22:18:39+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:18:40+00:00,100.0
660,9114,3,13810,1000,2021-05-28 22:18:41+00:00,100.0
80,1100,3,13750,1000,2021-05-28 22:18:42+00:00,100.0
650,8976,3,13810,1000,2021-05-28 22:18:43+00:00,100.0
80,1100,3,13750,1000,2021-05-28 22:18:44+00:00,100.0
660,9114,3,13810,1000,2021-05-28 22:18:45+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:18:46+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:18:47+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:18:48+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:18:49+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:18:50+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:18:51+00:00,100.0
370,5102,3,13790,1000,2021-05-28 22:18:52+00:00,100.0
380,5228,3,13760,1000,2021-05-28 22:18:53+00:00,100.0
670,9252,3,13810,1000,2021-05-28 22:18:54+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:18:55+00:00,100.0
660,9108,3,13800,1000,2021-05-28 22:18:56+00:00,100.0
100,1376,3,13760,1000,2021-05-28 22:18:57+00:00,100.0
660,9108,3,13800,1000,2021-05-28 22:18:58+00:00,100.0
100,1376,3,13760,1000,2021-05-28 22:18:59+00:00,100.0
370,5094,3,13770,1000,2021-05-28 22:19:00+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:19:01+00:00,100.0
370,5094,3,13770,1000,2021-05-28 22:19:02+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:19:03+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:19:04+00:00,100.0
370,5094,3,13770,1000,2021-05-28 22:19:05+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:19:06+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:19:07+00:00,100.0
650,8970,3,13800,1000,2021-05-28 22:19:08+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:19:09+00:00,100.0
660,9108,3,13800,1000,2021-05-28 22:19:10+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:19:11+00:00,100.0
660,9108,3,13800,1000,2021-05-28 22:19:13+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:19:14+00:00,100.0
370,5094,3,13770,1000,2021-05-28 22:19:15+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:19:16+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:19:17+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:19:18+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:19:19+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:19:20+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:19:21+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:19:22+00:00,100.0
650,8976,3,13810,1000,2021-05-28 22:19:23+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:19:24+00:00,100.0
660,9114,3,13810,1000,2021-05-28 22:19:25+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:19:26+00:00,100.0
660,9114,3,13810,1000,2021-05-28 22:19:27+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:19:33+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:19:34+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:19:35+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:19:36+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:19:37+00:00,100.0
660,9114,3,13810,1000,2021-05-28 22:19:38+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:19:39+00:00,100.0
650,8970,3,13800,1000,2021-05-28 22:19:40+00:00,100.0
100,1375,3,13750,1000,2021-05-28 22:19:41+00:00,100.0
650,8976,3,13810,1000,2021-05-28 22:19:42+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:19:43+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:19:44+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:19:45+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:19:46+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:19:47+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:19:48+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:19:49+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:19:50+00:00,100.0
650,8983,3,13820,1000,2021-05-28 22:19:51+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:19:52+00:00,100.0
660,9108,3,13800,1000,2021-05-28 22:19:53+00:00,100.0
660,9114,3,13810,1000,2021-05-28 22:19:55+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:19:56+00:00,100.0
650,8957,3,13780,1000,2021-05-28 22:19:58+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:19:59+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:20:00+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:20:01+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:20:02+00:00,100.0
370,5102,3,13790,1000,2021-05-28 22:20:03+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:20:04+00:00,100.0
660,9108,3,13800,1000,2021-05-28 22:20:05+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:20:06+00:00,100.0
650,8970,3,13800,1000,2021-05-28 22:20:07+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:20:08+00:00,100.0
660,9108,3,13800,1000,2021-05-28 22:20:09+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:20:10+00:00,100.0
650,8976,3,13810,1000,2021-05-28 22:20:11+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:20:12+00:00,100.0
380,5236,3,13780,1000,2021-05-28 22:20:13+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:20:14+00:00,100.0
370,5094,3,13770,1000,2021-05-28 22:20:15+00:00,100.0
370,5102,3,13790,1000,2021-05-28 22:20:16+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:20:17+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:20:23+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:20:24+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:20:25+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:20:26+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:20:27+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:20:28+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:20:29+00:00,100.0
370,5094,3,13770,1000,2021-05-28 22:20:30+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:20:31+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:20:32+00:00,100.0
650,8976,3,13810,1000,2021-05-28 22:20:33+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:20:34+00:00,100.0
660,9114,3,13810,1000,2021-05-28 22:20:35+00:00,100.0
80,1100,3,13750,1000,2021-05-28 22:20:36+00:00,100.0
650,8976,3,13810,1000,2021-05-28 22:20:37+00:00,100.0
80,1100,3,13750,1000,2021-05-28 22:20:38+00:00,100.0
660,9114,3,13810,1000,2021-05-28 22:20:40+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:20:41+00:00,100.0
370,5094,3,13770,1000,2021-05-28 22:20:42+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:20:43+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:20:44+00:00,100.0
350,4826,3,13790,1000,2021-05-28 22:20:45+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:20:46+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:20:47+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:20:48+00:00,100.0
660,9121,3,13820,1000,2021-05-28 22:20:49+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:20:50+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:20:56+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:20:57+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:20:58+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:20:59+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:21:00+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:21:01+00:00,100.0
650,8976,3,13810,1000,2021-05-28 22:21:02+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:21:03+00:00,100.0
640,8838,3,13810,1000,2021-05-28 22:21:04+00:00,100.0
70,962,3,13750,1000,2021-05-28 22:21:05+00:00,100.0
640,8838,3,13810,1000,2021-05-28 22:21:06+00:00,100.0
80,1100,3,13750,1000,2021-05-28 22:21:07+00:00,100.0
650,8976,3,13810,1000,2021-05-28 22:21:08+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:21:09+00:00,100.0
370,5098,3,13780,1000,2021-05-28 22:21:10+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:21:11+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:21:12+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:21:13+00:00,100.0
370,5102,3,13790,1000,2021-05-28 22:21:22+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:21:23+00:00,100.0
640,8832,3,13800,1000,2021-05-28 22:21:24+00:00,100.0
640,8838,3,13810,1000,2021-05-28 22:21:25+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:21:26+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:21:27+00:00,100.0
370,5094,3,13770,1000,2021-05-28 22:21:28+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:21:29+00:00,100.0
370,5094,3,13770,1000,2021-05-28 22:21:30+00:00,100.0
660,9114,3,13810,1000,2021-05-28 22:21:31+00:00,100.0
80,1100,3,13750,1000,2021-05-28 22:21:32+00:00,100.0
650,8976,3,13810,1000,2021-05-28 22:21:33+00:00,100.0
90,1237,3,13750,1000,2021-05-28 22:21:34+00:00,100.0
650,8970,3,13800,1000,2021-05-28 22:21:35+00:00,100.0
80,1100,3,13750,1000,2021-05-28 22:21:36+00:00,100.0
640,8838,3,13810,1000,2021-05-28 22:21:37+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:21:38+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:21:39+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:21:40+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:21:41+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:21:42+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:21:43+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:21:44+00:00,100.0
70,963,3,13760,1000,2021-05-28 22:21:45+00:00,100.0
640,8844,3,13820,1000,2021-05-28 22:21:46+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:21:47+00:00,100.0
640,8838,3,13810,1000,2021-05-28 22:21:48+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:21:49+00:00,100.0
640,8838,3,13810,1000,2021-05-28 22:21:50+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:21:51+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:21:52+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:21:53+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:21:54+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:21:55+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:21:56+00:00,100.0
350,4826,3,13790,1000,2021-05-28 22:21:57+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:21:58+00:00,100.0
640,8838,3,13810,1000,2021-05-28 22:21:59+00:00,100.0
70,962,3,13750,1000,2021-05-28 22:22:00+00:00,100.0
650,8976,3,13810,1000,2021-05-28 22:22:01+00:00,100.0
80,1100,3,13750,1000,2021-05-28 22:22:02+00:00,100.0
640,8838,3,13810,1000,2021-05-28 22:22:03+00:00,100.0
80,1100,3,13750,1000,2021-05-28 22:22:04+00:00,100.0
640,8838,3,13810,1000,2021-05-28 22:22:05+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:22:06+00:00,100.0
370,5102,3,13790,1000,2021-05-28 22:22:07+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:22:09+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:22:10+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:22:12+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:22:13+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:22:14+00:00,100.0
640,8838,3,13810,1000,2021-05-28 22:22:15+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:22:16+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:22:17+00:00,100.0
90,1238,3,13760,1000,2021-05-28 22:22:18+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:22:19+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:22:20+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:22:21+00:00,100.0
350,4826,3,13790,1000,2021-05-28 22:22:22+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:22:23+00:00,100.0
350,4826,3,13790,1000,2021-05-28 22:22:24+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:22:25+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:22:26+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:22:27+00:00,100.0
640,8838,3,13810,1000,2021-05-28 22:22:28+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:22:29+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:22:30+00:00,100.0
70,962,3,13750,1000,2021-05-28 22:22:31+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:22:32+00:00,100.0
70,963,3,13760,1000,2021-05-28 22:22:33+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:22:34+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:22:35+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:22:36+00:00,100.0
340,4685,3,13780,1000,2021-05-28 22:22:37+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:22:38+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:22:39+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:22:40+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:22:41+00:00,100.0
70,963,3,13760,1000,2021-05-28 22:22:42+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:22:43+00:00,100.0
70,962,3,13750,1000,2021-05-28 22:22:44+00:00,100.0
650,8976,3,13810,1000,2021-05-28 22:22:45+00:00,100.0
80,1100,3,13750,1000,2021-05-28 22:22:46+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:22:47+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:22:48+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:22:49+00:00,100.0
350,4826,3,13790,1000,2021-05-28 22:22:50+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:22:51+00:00,100.0
340,4688,3,13790,1000,2021-05-28 22:22:52+00:00,100.0
350,4826,3,13790,1000,2021-05-28 22:22:54+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:22:55+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:22:56+00:00,100.0
70,962,3,13750,1000,2021-05-28 22:22:58+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:22:59+00:00,100.0
80,1100,3,13750,1000,2021-05-28 22:23:00+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:23:01+00:00,100.0
70,963,3,13760,1000,2021-05-28 22:23:02+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:23:03+00:00,100.0
340,4685,3,13780,1000,2021-05-28 22:23:04+00:00,100.0
350,4826,3,13790,1000,2021-05-28 22:23:05+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:23:06+00:00,100.0
350,4826,3,13790,1000,2021-05-28 22:23:07+00:00,100.0
340,4688,3,13790,1000,2021-05-28 22:23:08+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:23:09+00:00,100.0
350,4826,3,13790,1000,2021-05-28 22:23:10+00:00,100.0
70,963,3,13760,1000,2021-05-28 22:23:11+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:23:12+00:00,100.0
70,963,3,13760,1000,2021-05-28 22:23:13+00:00,100.0
630,8694,3,13800,1000,2021-05-28 22:23:14+00:00,100.0
80,1100,3,13760,1000,2021-05-28 22:23:15+00:00,100.0
640,8838,3,13810,1000,2021-05-28 22:23:16+00:00,100.0
80,1100,3,13750,1000,2021-05-28 22:23:17+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:23:18+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:23:19+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:23:20+00:00,100.0
340,4688,3,13790,1000,2021-05-28 22:23:21+00:00,100.0
350,4826,3,13790,1000,2021-05-28 22:23:22+00:00,100.0
340,4688,3,13790,1000,2021-05-28 22:23:23+00:00,100.0
360,4960,3,13780,1000,2021-05-28 22:23:24+00:00,100.0
640,8838,3,13810,1000,2021-05-28 22:23:25+00:00,100.0
70,962,3,13750,1000,2021-05-28 22:23:26+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:23:27+00:00,100.0
70,963,3,13760,1000,2021-05-28 22:23:28+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:23:29+00:00,100.0
70,962,3,13750,1000,2021-05-28 22:23:30+00:00,100.0
630,8706,3,13820,1000,2021-05-28 22:23:36+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:23:37+00:00,100.0
340,4688,3,13790,1000,2021-05-28 22:23:38+00:00,100.0
360,4964,3,13790,1000,2021-05-28 22:23:43+00:00,100.0
350,4826,3,13790,1000,2021-05-28 22:23:44+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:23:49+00:00,100.0
630,8694,3,13800,1000,2021-05-28 22:23:50+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:23:51+00:00,100.0
70,963,3,13760,1000,2021-05-28 22:23:52+00:00,100.0
630,8700,3,13810,1000,2021-05-28 22:24:00+00:00,100.0
350,4823,3,13780,1000,2021-05-28 22:24:01+00:00,100.0
350,4826,3,13790,1000,2021-05-28 22:24:02+00:00,100.0
340,4688,3,13790,1000,2021-05-28 22:24:03+00:00,100.0
620,8562,3,13810,1000,2021-05-28 22:24:04+00:00,100.0
620,8562,3,13810,1000,2021-05-28 22:24:05+00:00,100.0
620,8562,3,13810,1000,2021-05-28 22:24:06+00:00,100.0
